"Gender","Group","Begin","Middle","After"
"1","2",113.7206378045,75.4538418773693,102.32446371431
"1","2",102.678735026957,68.5386864755499,113.741324086991
"1","2",98.5628921042367,54.0238978358512,97.7028931564209
"1","2",99.9142859896424,61.8369489940919,105.60940918976
"1","2",110.135144205357,60.3550708999982,95.8322906820702
"1","2",102.618740064695,69.5840701355242,108.858217602912
"1","2",88.7273259023489,63.9576789843281,104.910683155971
"1","2",93.2811604379461,65.9241453515122,100.245530792345
"1","2",100.202747160804,70.8474129387174,106.078534977102
"1","2",112.517027005586,61.4512290807435,97.2396533612656
"1","2",101.054592695228,59.7047592472932,96.9664112364638
"1","2",96.6689912873199,64.7046195670677,103.922053324763
"1","2",88.0046968288506,61.4431926208584,97.4879614147723
"1","2",102.135594320337,57.3913103078227,105.142547644556
"1","2",103.689934976546,71.8567880661052,108.340081206757
"1","2",106.29715829145,61.0878755237982,107.172303553907
"1","2",103.611298977318,NA,108.203465066997
"1","2",101.69828754013,68.5820593326524,117.869759059741
"1","2",113.092891853084,71.7172614698566,106.037572475735
"1","2",106.990272637393,65.8129295697382,101.755472961876
NA,"2",107.528536905669,65.133910587872,103.959600602697
"1","2",96.96296017109,59.5779257362456,101.932677707653
"1","2",110.435728996122,59.1385405200806,95.2108875103067
"1","2",121.765558574353,64.5821914736514,107.083219762462
"1","2",118.61803020352,68.9144863927548,108.558471394282
"1","2",99.1358736986511,57.1213281153159,109.766627743125
"1","2",100.90424497157,65.735298417708,106.689010972993
"1","2",98.8146762281773,67.675978038992,99.3085605863153
"1","2",104.17758089062,70.4318105225436,115.06647798235
"1","2",105.640999770856,54.2703589375646,98.1241210989052
"1","2",114.65940063447,66.794075830067,101.146266920155
"1","2",110.693431583436,63.5835237376927,106.032101532973
"1","2",103.35842826365,69.8806194859243,99.0329088291765
"1","2",102.725788295741,66.2805026009547,97.3421744069248
"1","2",125.223084577078,68.09479854771,101.594698093601
"1","2",91.5476918590267,74.7510825297978,111.320194267592
"1","2",107.084049034877,66.9045232670689,107.238037533148
"1","2",NA,64.1556831440403,95.2581431038548
"1","2",115.104523672167,59.1808218985665,106.221534175994
"1","2",99.8884308086895,66.843785503019,99.8590021383571
"1","2",86.3843822689459,68.2440217666699,97.4835883066931
"1","2",114.431628088837,58.0078672421984,93.7720397924093
"1","2",102.776217491649,65.6380089720039,103.659419715304
"1","2",NA,71.7468053464661,104.640725925379
"1","2",82.8159490741293,63.2520479764901,110.612443612643
"1","2",98.3860177335765,63.4076410024211,102.532133691525
"2","1",118.426997091646,70.8835128633621,105.098423307053
"2","1",113.832320590169,67.97773147256,86.5299981405129
"2","1",NA,55.7306496552495,97.2747367349533
"2","1",93.4021749177394,58.6268364349846,104.130346162697
"2","1",110.687139929009,64.117649369925,99.459535933337
"2","1",111.880724879106,58.5139174119542,90.5011278588965
"2","1",96.060307991104,52.0936467568206,81.8099579598625
"2","1",101.272153766804,64.8109889187325,91.8233762661695
"2","1",109.970668019337,67.0191489115788,94.8015768033497
"2",NA,99.3109264011663,71.9183336347653,65.7337179501928
NA,NA,95.3595921829213,NA,82.6446990817597
"2","1",101.473031105661,57.9202472301198,87.2867116074295
"2","1",113.128870606978,62.6520046994745,NA
"2","1",116.27292970231,63.4827511751025,84.0670931520903
"2","1",96.2672501843385,59.9958830063659,61.3124841227016
"2","1",100.050976564544,55.2725930018003,101.042134932238
"2","1",102.244941127834,60.1024801454801,86.8104403350363
"2","1",122.583096828975,61.1504638581947,91.984219749282
"2",NA,102.555850160034,66.6975551750995,91.5254476042891
"2","1",116.064734896053,53.4991009734446,85.9232063290374
"2","1",94.4148806469266,70.4835365920667,107.124739054374
"2","1",103.277053348862,57.7609744005001,90.3657120192157
"2","1",99.0942946662488,76.2406518165722,74.0409350378928
"2","1",95.0416419219692,69.2924999750616,80.5389380551805
"2","1",116.062304533836,59.4086920349494,111.300592960797
"2","1",99.7712053625981,67.7361085461831,66.842854302316
"2","1",108.098761530938,63.0053197307164,88.5414033508955
"2","1",104.803900274246,51.1219799770978,86.2093666798306
"2","1",100.527128811274,56.5796875297524,91.4568319504878
"2","1",120.46290922411,65.1494968422811,92.4126531610745
"2","1",103.591068456706,58.3403903128169,76.7207700750522
"2","1",92.9747362598558,61.1833158331839,84.2182781890486
"2","1",103.415767266628,60.6459490978172,113.947417002093
"2","1",104.075649769253,58.9858296900352,75.2282936944479
"2","1",111.71572843611,65.2828082551131,104.34349669721
"2","1",89.2274822638174,NA,102.694114232184
"2","1",115.583503225968,62.4323963999846,85.9122135391649
"2","1",74.9458543252283,70.7405026341549,90.8500390908127
"2","1",104.300075760382,78.8351187135936,100.39405924624
"2","1",100.781333720429,55.348688301904,77.7962626115764
"2","1",137.298227451143,56.2776642031185,96.1655910019229
"2","1",106.723568938361,59.0799149366328,94.8923177088865
"2","1",104.392880261306,61.592867255945,92.5847667804361
"2","1",101.009523488187,63.8092455145528,86.6025718392372
"2","1",87.3841610534768,74.1482656352286,84.1593210665029
"2","1",84.744271869474,48.9921765784151,87.4177540611419
"2","1",109.822837872877,63.005847355838,75.5602218401476
"2","1",91.8115982386781,63.1612481429962,88.5492654949937
"2","1",102.313615612262,68.4225254653165,90.6364963125499
"2","1",95.5943334291164,65.9680516669939,92.9210347566197
"2","1",110.404538847187,52.8104680163547,103.95066526469
"2","1",108.455028360843,65.3170618562891,86.6751970588881
"2","1",97.506193036272,63.4112932476196,86.8225134062089
"2","1",102.289077862157,74.3567854301473,87.4987619935422
"2","1",92.1597439620526,65.5846514307766,85.1491596520944
"2",NA,101.668649610141,55.3885172475966,NA
"2","1",99.1668240281839,56.091434768908,114.937037745261
"2","1",94.6154078455809,73.702102110199,64.2740782965408
"2","1",114.213757987575,64.4429706968309,92.5278571155183
"2","1",119.402171439409,65.800484778842,85.8898371482102
"2","1",94.1724262981647,68.061578365205,108.627690952517
"2","1",106.893117396896,53.9997142623723,97.946715938465
"2","1",93.6072268322768,71.1794267732877,91.81619715164
"2","1",109.250441048304,64.3245612016516,85.1003700043731
"2","1",110.013461540157,70.5899248482379,86.8600644422566
"2","1",107.198560983716,60.6833676671369,114.107353313012
"2","1",NA,60.3289233414215,94.1376525934988
"2","1",77.3777351361481,NA,94.6642787585694
"2","1",104.209657123751,56.9526920849852,94.4429709881876
"2","1",100.148894490988,56.0958775122844,87.9038902634182
"2","1",123.570141948037,61.9619230517224,82.6001875158587
"2","1",112.565447200567,56.6565635617279,82.480972551833
"2","1",89.1296900718606,58.0345725063688,94.4629071266293
"2","1",103.216193108809,72.6085471116197,93.5334626912946
"2","1",111.241885059382,60.1353970889352,91.0039095530103
"2","1",112.084849379929,69.6743721411747,88.6765068591323
"2","1",89.4144058029989,64.3242828263347,95.8857402072329
"2","1",108.677855619456,70.8476804152813,92.6026211716218
"2","1",107.872254475764,63.0823952812406,99.9719823362658
"2","1",92.4296937880272,62.4235051818299,86.4112082322436
"2","1",106.775999795229,71.9487127290432,85.4534979826319
"2","1",104.629786461933,68.0819077544564,94.3046458808726
"2","1",99.2940824596958,65.6782974131755,101.806828678513
"2","1",92.4653329335099,54.6018730455442,87.8853857160286
"2","1",112.521372972644,56.9362665894774,97.643115764342
"2","1",110.938146232535,67.5163514878906,NA
"2","1",102.918168364947,57.8610239524514,85.7377447869764
"2","1",102.540881248478,62.6546699133298,101.996241109049
"2","1",112.373026813576,63.7432368122615,91.3231804169655
"2","1",115.719061145305,56.55061258003,88.0661404444721
"2","1",95.325973487824,53.3584024192936,94.3533977496065
"2","1",93.5226888315596,59.45043977451,100.510489463183
"2","1",95.3321829953352,67.6143438515978,68.3577710913654
"2","1",111.086394860064,55.9296515033267,71.8153929758762
"2","1",101.51173384279,52.7024996245467,70.3891285694392
"2","1",108.546885985181,63.946946907269,100.541671745558
"2","1",85.4888941627571,58.1126409050766,97.1282917101609
"2","1",98.602248014107,69.193637760418,79.7041424580578
"2","1",98.1937580390728,61.6407700889291,94.4704580678285
"2","1",101.435471914819,69.5738587036511,93.3786187471983
"1","1",96.0749495653137,47.317309848482,92.1724366388007
"1","1",112.340356573126,63.0512905151185,77.3911400809143
"1",NA,124.583146628441,77.5235992718401,98.7263685415553
"1","1",82.9568760980098,60.4425006209067,91.0340934030739
"1","1",91.6125775584385,70.0704295504654,96.1730971335294
"1","1",103.134178783674,49.7449977750321,77.717063494261
"1","1",93.7893211966588,65.1907882997519,94.6261557040079
"1","1",87.369038597578,53.9726877478335,86.0078549954945
"1","1",82.2418620558794,74.1215233144765,65.0727127858396
"1","1",93.9531369362382,56.1110076654531,104.103717949546
"1","1",89.3802289185815,71.4516000659074,48.1512544651819
"1","1",107.017515827981,57.0351251895066,88.6285950137067
"1","1",87.0555259528393,72.3739893775455,95.4012437123228
"1","1",135.07943876267,71.9598891722917,88.9217244908366
"1","1",107.839674531273,63.5294778437052,120.40954560852
"1","1",102.423970315447,70.3921326529848,92.6783748483994
"1","1",117.048822193089,77.0995476467246,96.934418131199
NA,"1",115.701125649237,58.8873308977171,97.0773834851495
"1","1",88.5644032460828,57.6607390627118,82.8974944403237
"1","1",94.9000841856689,56.7351045993763,86.7603225699114
"1","1",96.4433027334257,58.1348639583956,73.4421977196597
"1","1",135.571451337937,63.900642095662,79.7708161753322
"1",NA,97.3126070092487,67.1507104520805,97.9411257203818
"1","1",83.395748532771,56.3574561333674,80.2143048793438
"1","1",83.5229741070761,54.5041184097728,77.1703836976649
"1","1",NA,72.2075366318506,109.088791930094
"1","1",95.148849769359,73.6068664117718,97.7997841795247
NA,"1",118.011845575996,67.7217586742199,82.264825572187
"1","1",94.9689343540523,64.1221228706198,91.1925810470936
"1","1",87.0485837847803,66.4529475312754,77.2013508737268
"1","1",104.430282579858,65.2352466615833,95.6154331497825
"1","1",83.4152478374041,65.3007349990632,72.7486690541157
"1","1",107.171892711892,64.8991830488288,103.244064312734
"1","1",100.795122112223,51.5601332472281,88.7498721483781
"1","1",121.997422126502,72.3796251716863,76.4180572655583
"1","1",NA,56.5109063039301,83.3181577224114
"1","1",105.104262566806,45.9152840614848,106.779885558724
"1","1",86.1581536771132,54.9821976503495,96.7142618189234
"1","1",88.5872263491721,59.6076468030445,84.8650329177487
"1","1",84.8877478411169,63.4335463286121,77.131313980669
"1","1",107.247655811922,57.2716154930409,105.337371600839
"1","1",97.2346836106306,51.7574222848869,91.0880294387028
"1","1",116.681062427326,60.120646261057,59.6278319705616
"1","1",84.4203931987448,63.58327063261,86.633010756595
"1","1",85.4883734796657,57.7358620336519,73.8299795418286
"1","1",116.466778630241,65.8777431908207,84.1463717214672
"1","1",96.1071410866353,70.0373736928934,NA
"1","1",96.8015459718017,71.4330588020236,100.280779277906
"1","1",84.4245107459309,66.3872091800698,81.1857961689257
"1","1",82.8809252669846,67.4854258079959,83.4916122467412
"1","1",117.112091981034,64.0937273345364,94.4223687023775
"1","1",99.3293997243332,64.1859609340622,92.6910394063315
"1","1",98.250253290392,51.5165391054406,90.0679833628841
"1","1",111.684505470591,48.8270602588748,82.1152154609852
"1","1",107.232517416962,83.7936502781092,103.598003440723
"1","1",117.126750146877,71.7805835952889,92.0812644593281
"1","1",112.661450445193,67.1594053906489,85.1809292149116
"1","1",99.1536496645049,67.8093287110916,99.5532662971241
"1","1",126.187950055265,73.6403564530797,89.6343534678695
"1","1",84.2586695030709,64.2233169725778,96.9734343280734
"1","1",119.030871604403,66.3748703588585,107.200631358214
"1","1",125.017371292953,69.1093070374569,96.4771485718987
"1","1",104.807181143794,58.9824780132696,90.1452953927435
"1","1",93.5042548773129,75.0892171805971,118.712555645871
NA,"1",97.2963951397144,71.1021260611414,91.9912020042947
"1","1",100.0645731551,70.5532123031916,NA
"1","1",88.5618375534794,59.3082790313347,108.184277723782
"1","1",80.7310947311745,47.547885651829,93.7473271153081
"1","1",95.4015575421504,60.6069229423567,89.2056979335172
"1","1",95.6955369716614,56.3733067032719,101.275373275301
"1","1",109.848131405327,52.4972049699885,60.2960912597758
"1","1",115.83086038906,59.8161868133926,102.344419347036
"1","1",99.7870105555304,71.5374301064126,64.9110087654088
"1","1",102.673388324613,64.5240303978402,71.77475246134
"1","1",100.258221480307,52.6032263169366,96.9877056731317
"1","1",94.849398387548,49.5315612515128,82.1585480636929
"1","1",103.600327800718,65.4673374434202,97.3162220592315
"1","1",103.874820971359,69.6753314359512,53.6930996794233
"1","1",115.934085138489,78.0942932777123,85.6067660904501
"1","1",88.6778545806295,65.3166905926002,72.0529696090765
"1","1",110.829453597433,42.3240626237993,84.638315312836
"1","1",104.97420749423,64.2959602627182,89.7212514374073
"1",NA,93.0722320087239,54.3551420830072,89.1755437741954
"1","1",110.889818749295,66.6110301248971,82.0612967147446
"1","1",94.3727945738873,53.3042417000582,75.00576192942
"1","1",82.2945247458954,80.2610704648345,96.943627741395
"1","1",115.547535906953,77.255956168438,87.6182613824496
"1","1",120.746648197476,62.5431678105755,83.2352022480874
"1","1",88.9551143769654,53.4432781602818,84.3956943720772
"1","1",96.4664953171689,64.5246536108533,89.1792419779266
"1","1",61.1517414867813,63.6904391593477,82.0745231793002
"1","1",124.739123895559,81.6804668263727,115.804851960419
"1","1",133.483583840114,51.295010679879,88.8950919986262
"1","1",88.1927905026495,65.0248662306179,103.982440361848
"1","1",103.194713783384,63.9652608795245,93.4058548752129
"1","1",109.640010992244,77.3168456084348,89.5484647188134
"1","1",96.9017976639136,37.3461261809778,58.4625656523509
"1","1",102.81551870494,60.0178485601145,92.5132925109781
"1","1",91.3991274226209,48.5432350538799,96.0361508803505
NA,"1",84.3582837925009,44.2793059504319,111.747182682954
